Mean,Std,RMS,Peak,Skewness,Kurtosis,Shape_Factor,Crest_Factor,Impulse_Factor,Margin_Factor,Label_Num,Label_Name
-0.0037157249514834577,0.22834099584201625,0.22836551844251718,1.2975994964827748,0.7971880318581199,6.163005139263934,1.5648215413616258,5.682116570542584,8.891498410112881,12.05311241328839,1,0.4mm leak
-0.0016169065353455437,0.16282709986022653,0.16283105724158947,0.9203704987387802,0.835309123723552,7.0559730631482065,1.5200909290461944,5.652303155983587,8.592014755629826,11.042917340303992,1,0.4mm leak
-0.0020615233103206732,0.2119436740393725,0.21194840135660029,1.079576138853167,0.5521515567033155,4.547694701356777,1.4862146908052014,5.093580003166879,7.5701534294982205,9.732109064812128,1,0.4mm leak
-0.0009005156237973175,0.15186764382465567,0.15186651698178613,0.8370048875153621,0.647011859782091,5.364215937266653,1.4913663064873592,5.511451135840212,8.219592523843579,10.605768269880604,1,0.4mm leak
0.000323566546014419,0.2305133330477464,0.230507797239606,1.2975566693945588,0.7326451979984322,5.779610552461003,1.5197527398315283,5.629122680157267,8.554874616016802,11.245135092317998,1,0.4mm leak
-0.000832976450978169,0.16397172426737253,0.16396974072268689,0.9203543916878624,0.8034780744070503,6.769826455060084,1.4921101731570219,5.612952655968443,8.37514375941924,10.604416054774791,1,0.4mm leak
-0.0027616450730833025,0.23205061748962727,0.23206124921316168,1.2996569024548277,0.699951021532056,5.912461390465717,1.5080238378977158,5.600490848263156,8.44567370310884,10.901488316072932,1,0.4mm leak
-0.0012810572296851844,0.16129272505355324,0.16129378008983822,0.964385865615698,0.9759663429673628,8.066249182636097,1.5149316932822443,5.979064196266895,9.057873847093848,11.471764357568112,1,0.4mm leak
0.00012489397091894504,0.23951075250622747,0.23950479722664225,1.4779339717545183,0.9661548950817263,7.285885276936089,1.5114175703986965,6.170790685064886,9.326641464659678,11.846633953989562,1,0.4mm leak
0.0008821900347477668,0.16842845083785088,0.16842655047154284,1.101285634982841,1.0723705704863638,9.056837754297607,1.4996673843114539,6.538670013127847,9.805830155463179,12.269928591275375,1,0.4mm leak
